DbId	Query	QueryPattern	Server	User	Application	HostName	Category	EventType	Date	Time	Count	MinDuration	MaxDuration	TotalDuration	Duration_000100	Duration_000200	Duration_000400	Duration_000800	Duration_001600	Duration_003200	Duration_006400	Duration_012800	Duration_025600	Duration_051200	Duration_102400	Duration_204800	Duration_409600	Duration_819200	Duration_1638400	MinCPU	MaxCPU	TotalCPU	CPU_000100	CPU_000200	CPU_000400	CPU_000800	CPU_001600	CPU_003200	CPU_006400	CPU_012800	CPU_025600	CPU_051200	CPU_102400	CPU_204800	CPU_409600	CPU_819200	CPU_1638400	MinReads	MaxReads	TotalReads	Reads_000100	Reads_000200	Reads_000400	Reads_000800	Reads_001600	Reads_003200	Reads_006400	Reads_012800	Reads_025600	Reads_051200	Reads_102400	Reads_204800	Reads_409600	Reads_819200	Reads_1638400	MinWrites	MaxWrites	TotalWrites	Writes_000100	Writes_000200	Writes_000400	Writes_000800	Writes_001600	Writes_003200	Writes_006400	Writes_012800	Writes_025600	Writes_051200	Writes_102400	Writes_204800	Writes_409600	Writes_819200	Writes_1638400
1	-	-	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:00:00	11	144	278370	1667993	0	5	5	5	5	5	5	5	5	5	5	5	11	11	11	0	157	516	9	11	11	11	11	11	11	11	11	11	11	11	11	11	11	0	8	48	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
8	-	-	S1P-INT-SQL\PWCSQL	ope_pwc_domain	-	10.50.7.2	Logout	Audit_Logout	2022-05-12	10:00:00	18	249963	5400224	14052804	0	0	0	0	0	0	0	0	0	0	0	0	15	15	16	0	2757	3006	16	16	17	17	17	18	18	18	18	18	18	18	18	18	18	10	272164	281989	15	15	15	15	15	16	16	17	17	17	17	17	18	18	18	0	329	371	17	17	18	18	18	18	18	18	18	18	18	18	18	18	18
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:00:00	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio - Query	VDI-95	Login	Audit_Login	2022-05-12	10:00:00	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1	-	-	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio - Query	VDI-95	Logout	Audit_Logout	2022-05-12	10:00:00	1	27	27	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio - Transact-SQL IntelliSense	VDI-95	Login	Audit_Login	2022-05-12	10:00:00	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
1	-	-	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio - Transact-SQL IntelliSense	VDI-95	Logout	Audit_Logout	2022-05-12	10:00:00	10	14	207	536	3	5	6	6	6	6	6	6	6	6	6	6	6	6	6	0	110	251	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	381	1330	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
4	-	-	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio	VDI-95	Logout	Audit_Logout	2022-05-12	10:00:00	1	360000	360000	360000	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio	VDI-95	Login	Audit_Login	2022-05-12	10:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	-	-	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio	VDI-95	Logout	Audit_Logout	2022-05-12	10:00:00	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52	52	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:00:00	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:00:00	2	36	77	113	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	16	16	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	38	40	78	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Schedule Saver	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Schedule Saver	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	19	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	ope_pwc_repo	-	-	Login	Audit_Login	2022-05-12	10:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	-	-	S1P-INT-SQL\PWCSQL	skylab\rperez	Microsoft SQL Server Management Studio	VDI-95	Logout	Audit_Logout	2022-05-12	10:00:00	1	880024	880024	880024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	63	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	406	406	406	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Job Manager	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Job Manager	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:30:00	30	0	127	790	23	24	24	24	24	24	24	24	24	24	24	24	24	24	24	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	88	1748	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	10	131	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
1	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:30:00	9	0	13	20	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	2	2	18	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:30:00	6	30	70	282	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	16	16	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	31	34	199	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:30:00	3	46	53	149	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	38	40	116	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:30:00	6	6	20	70	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	50	50	300	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:30:00	15	0	3	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	4	12	84	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	9	9	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
8	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	ope_pwc_domain	-	10.50.7.2	Login	Audit_Login	2022-05-12	10:30:00	17	0	0	0	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	0	0	0	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	0	0	0	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	0	0	0	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
1	-	-	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Logout	Audit_Logout	2022-05-12	10:30:00	12	140	277173	1658377	0	5	6	6	6	6	6	6	6	6	6	6	12	12	12	0	141	766	8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	853	893	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Schedule Saver	S1P-INT-SQL	Login	Audit_Login	2022-05-12	10:30:00	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
